timestamp,average_fare,rides_completed,driver_availability,surge_multiplier,vehicle_type,weather,traffic_index,special_event
2021-03-29 22:00:00,22.1362411073746,1612.0,60.16885750029572,1.0,bike,Clear,68.0,0.0
2021-03-29 22:00:00,96.27325565024954,127.0,30.0,1.3,car,Cloudy,82.0,0.0
2021-03-29 22:00:00,40.0,616.0,39.06414374486238,1.0,,Clear,71.0,0.0
2021-03-29 23:00:00,22.76428778010857,1188.0,65.56881603076668,1.0,bike,Clear,41.0,0.0
2021-03-29 23:00:00,40.0,485.0,42.26137936003659,1.0,auto,Clear,69.0,0.0
2021-03-29 23:00:00,96.78711667181804,112.0,30.0,1.3,car,Clear,81.0,0.0
2021-03-30 00:00:00,40.19200916967403,189.0,30.0,1.3,,Clear,81.0,0.0
2021-03-30 00:00:00,23.28446506786191,568.0,46.52639391101493,1.0,bike,Clear,56.0,0.0
,97.67580474212282,,30.0,,,Clear,,
2021-03-30 01:00:00,40.0,153.0,30.0,1.0,auto,Clear,74.0,0.0
2021-03-30 01:00:00,22.80603247408149,226.0,30.0,1.2,,Rainy,79.0,0.0
2021-03-30 01:00:00,97.0114456231815,60.0,30.0,1.2,car,Rainy,52.0,0.0
,24.50697228671116,,48.30553061218593,,bike,Cloudy,,
2021-03-30 02:00:00,98.05817947302263,47.0,30.0,1.2,car,Rainy,77.0,0.0
2021-03-30 02:00:00,40.07854708013132,269.0,37.37113017100917,1.0,auto,Clear,52.0,0.0
2021-03-30 03:00:00,99.06195620923472,54.0,30.0,1.0,car,Cloudy,76.0,0.0
2021-03-30 03:00:00,40.0,217.0,30.0,1.0,auto,Clear,72.0,0.0
2021-03-30 03:00:00,23.784465951348864,540.0,42.91009225779047,1.0,bike,Clear,55.0,0.0
2021-03-30 04:00:00,99.46840252791854,55.0,30.0,1.0,car,Clear,76.0,0.0
2021-03-30 04:00:00,40.4585519403498,298.0,35.228626116764524,1.0,auto,Clear,32.0,0.0
,24.21483478709793,,44.50841275647006,,bike,Clear,,
,40.0,,34.83932835272475,,auto,Clear,,
2021-03-30 05:00:00,23.71329617055655,1086.0,54.09169405277605,1.0,bike,Cloudy,21.0,0.0
2021-03-30 05:00:00,99.3699845871117,131.0,30.0,1.0,car,Cloudy,73.0,0.0
2021-03-30 06:00:00,22.4779675661962,487.0,42.15783024144455,1.2685623053678468,bike,Clear,50.0,0.0
2021-03-30 06:00:00,99.10549117972862,167.0,30.0,1.202356968264577,,Clear,32.0,0.0
,40.0,,30.0,,auto,Clear,,
2021-03-30 07:00:00,26.272114312947245,727.0,53.3943261323525,1.416912648995278,bike,Rainy,39.0,0.0
2021-03-30 07:00:00,100.32861515716498,204.0,38.1759299271538,1.2169126489952782,,Cloudy,53.0,0.0
2021-03-30 07:00:00,40.0,419.0,41.32270490796744,1.416912648995278,auto,Stormy,22.0,0.0
,26.19558045939808,,72.42894615546079,,bike,Rainy,,
2021-03-30 08:00:00,98.92472234589586,238.0,65.05726400471104,1.459416712876516,car,Cloudy,41.0,0.0
,40.08851649793734,,69.77759735302617,,,Rainy,,
2021-03-30 09:00:00,99.57920878239514,180.0,43.59277791359951,1.4438703027390232,car,Clear,62.0,0.0
2021-03-30 09:00:00,44.90853443251374,231.0,50.8031169077804,1.7438703027390232,auto,Clear,94.0,0.0
,24.62772385287732,,91.17328541986166,,bike,Clear,,
2021-03-30 10:00:00,43.38155542681071,177.0,30.0,1.5,auto,Stormy,87.0,0.0
2021-03-30 10:00:00,23.65604068653017,373.0,30.0,1.5,,Stormy,91.0,0.0
2021-03-30 10:00:00,98.2786553213328,236.0,39.34784300009828,1.0,car,Clear,35.0,0.0
2021-03-30 11:00:00,41.65684241729396,298.0,30.280462203438766,1.2,auto,Stormy,47.0,0.0
2021-03-30 11:00:00,23.061363525887423,1094.0,65.01310349814023,1.0,bike,Clear,35.0,0.0
2021-03-30 11:00:00,97.26153401257037,57.0,30.0,1.3,car,Cloudy,93.0,0.0
2021-03-30 12:00:00,41.86887573211528,462.0,46.25253805679652,1.0,,Clear,58.0,0.0
2021-03-30 12:00:00,96.49911844457208,141.0,30.0,1.2,car,Rainy,59.0,0.0
2021-03-30 12:00:00,22.88276817728385,342.0,30.0,1.2,bike,Stormy,79.0,0.0
2021-03-30 13:00:00,96.40076569388664,194.0,40.82679668768954,1.0,,Clear,44.0,0.0
2021-03-30 13:00:00,42.66402147062317,354.0,45.82983380622646,1.0,,Clear,75.0,0.0
2021-03-30 13:00:00,22.89574342894404,887.0,67.90595895070047,1.0,bike,Cloudy,22.0,0.0
2021-03-30 14:00:00,93.6439334647601,226.0,30.0,1.0,,Cloudy,32.0,0.0
2021-03-30 14:00:00,40.0,291.0,30.0,1.2,auto,Stormy,49.0,0.0
,21.158229180971603,,48.61116206603605,,bike,Cloudy,,
2021-03-30 15:00:00,40.79290782988497,544.0,49.47299306472733,1.0,auto,Cloudy,67.0,0.0
2021-03-30 15:00:00,22.65056985035494,1443.0,76.92376966546091,1.0,bike,Clear,52.0,0.0
2021-03-30 15:00:00,94.83211722655211,200.0,39.13165884588079,1.0,car,Clear,60.0,0.0
2021-03-30 16:00:00,22.09115854456793,600.0,47.795244172895416,1.5,bike,Rainy,89.0,0.0
,94.1467494979157,,31.48946489555508,,car,Cloudy,,
2021-03-30 16:00:00,42.948617043617446,388.0,47.54489971332401,1.0,auto,Clear,73.0,0.0
2021-03-30 17:00:00,21.93926911822651,1456.0,89.19135424628088,1.4999153019858391,bike,Clear,37.0,0.0
,93.59012332711428,,39.00397356248285,,car,Cloudy,,
,41.74142095710914,,50.54762940022649,,,Cloudy,,
2021-03-30 18:00:00,21.6659712958164,1523.0,87.20868956180524,1.4989910511221716,bike,Clear,23.0,0.0
,43.89283499073055,,47.28416582581863,,auto,Clear,,
2021-03-30 18:00:00,93.62306185746564,191.0,37.85179114211571,1.4989910511221716,car,Clear,70.0,0.0
2021-03-30 19:00:00,44.11780736759201,476.0,48.25324712807502,1.6666295116807883,auto,Clear,83.0,0.0
2021-03-30 19:00:00,21.374019759731087,1685.0,78.92856969911124,1.3666295116807885,bike,Clear,63.0,0.0
2021-03-30 19:00:00,93.1695719740006,357.0,50.71579729334437,1.3666295116807885,car,Cloudy,22.0,0.0
2021-03-30 20:00:00,44.23124950188259,427.0,46.44311420232907,1.0,auto,Clear,76.0,0.0
2021-03-30 20:00:00,20.31806946566291,1420.0,72.58526729224612,1.0,bike,Clear,54.0,0.0
2021-03-30 20:00:00,92.971801704236,95.0,30.0,1.3,,Cloudy,87.0,0.0
2021-03-30 21:00:00,44.267311747781605,224.0,46.4063715015393,1.0,,Clear,74.0,0.0
,22.22555071998332,,71.89447984653086,,bike,Clear,,
2021-03-30 21:00:00,93.51135404961752,26.0,30.0,1.3,car,Clear,97.0,0.0
2021-03-30 22:00:00,24.227038601040928,1212.0,57.7188272336194,1.0,bike,Cloudy,56.0,0.0
2021-03-30 22:00:00,94.12367423593597,115.0,30.0,1.7000000000000002,car,Clear,84.0,1.0
,42.342854856707,,38.6183615371634,,,Clear,,
2021-03-30 23:00:00,95.68978248375409,219.0,30.0,1.4,car,Clear,55.0,1.0
2021-03-30 23:00:00,42.0194518365792,241.0,30.0,1.5,auto,Rainy,93.0,0.0
2021-03-30 23:00:00,22.00958493589181,1068.0,42.170025166250525,1.2,,Rainy,35.0,0.0
2021-03-31 00:00:00,96.10063204569296,55.0,30.0,1.2,,Stormy,43.0,0.0
2021-03-31 00:00:00,41.10813722520765,113.0,30.0,1.3,,Clear,87.0,0.0
,22.940276625056505,,45.78566753555403,,bike,Clear,,
2021-03-31 01:00:00,97.27891943407614,24.0,30.0,1.3,,Clear,92.0,0.0
2021-03-31 01:00:00,24.518968895393197,329.0,52.74335080505259,1.0,bike,Cloudy,42.0,0.0
2021-03-31 01:00:00,43.64893159978944,177.0,41.21765002716372,1.0,auto,Clear,55.0,0.0
,22.669193605613497,,39.11646295631001,,bike,Clear,,
2021-03-31 02:00:00,96.98631091482729,87.0,30.0,1.0,car,Clear,38.0,0.0
2021-03-31 02:00:00,41.40650595272116,216.0,30.0,1.0,,Clear,48.0,0.0
2021-03-31 03:00:00,22.820584923085946,263.0,30.0,1.2,,Rainy,53.0,0.0
2021-03-31 03:00:00,97.69911122091531,79.0,30.0,1.2,car,Rainy,27.0,0.0
2021-03-31 03:00:00,40.0,189.0,30.0,1.0,auto,Clear,61.0,0.0
2021-03-31 04:00:00,99.1674827804454,106.0,31.598006826685005,1.0,car,Clear,21.0,0.0
2021-03-31 04:00:00,40.0,112.0,30.0,1.6,auto,Stormy,68.0,1.0
2021-03-31 04:00:00,24.39720828269071,283.0,31.478233460755813,1.2,bike,Rainy,77.0,0.0
2021-03-31 05:00:00,41.074572223651565,148.0,37.27346824343307,1.3,,Clear,96.0,0.0
2021-03-31 05:00:00,24.480704361517613,643.0,65.78478225831665,1.0,bike,Clear,67.0,0.0
2021-03-31 05:00:00,99.1831433366122,161.0,35.65926717510348,1.0,car,Clear,49.0,0.0
,40.0,,53.09073831358551,,auto,Clear,,
2021-03-31 06:00:00,24.65239692184699,656.0,59.98922167079686,1.3,bike,Cloudy,91.0,0.0
2021-03-31 06:00:00,99.08166269646912,177.0,36.52379215045508,1.0,car,Clear,49.0,0.0
2021-03-31 07:00:00,24.688741685511182,1494.0,79.36475123628553,1.7306962245541533,bike,Clear,87.0,0.0
2021-03-31 07:00:00,97.6637423337024,161.0,30.921284668659347,1.6306962245541532,car,Stormy,63.0,0.0
2021-03-31 07:00:00,40.54254669994414,848.0,59.34253119292239,1.4306962245541532,auto,Clear,52.0,0.0
2021-03-31 08:00:00,99.36893433572112,108.0,30.0,1.7834297189647283,car,Clear,84.0,0.0
2021-03-31 08:00:00,40.93613696227902,683.0,61.002984191056456,1.4834297189647283,auto,Clear,30.0,0.0
2021-03-31 08:00:00,24.18922969338692,1130.0,79.28853362077277,1.4834297189647283,bike,Clear,25.0,0.0
2021-03-31 09:00:00,97.76200379129082,239.0,49.70664285986597,1.454894217203223,car,Cloudy,57.0,0.0
,43.05620356254644,,64.71242010952199,,auto,Clear,,
,25.34207283530671,,67.75318537449513,,bike,Rainy,,
2021-03-31 10:00:00,40.99729531560693,413.0,30.0,1.3,auto,Clear,81.0,0.0
2021-03-31 10:00:00,22.588470914793287,1176.0,49.83365627866176,1.0,bike,Clear,77.0,0.0
2021-03-31 10:00:00,97.18999513238892,276.0,30.0,1.0,car,Clear,20.0,0.0
2021-03-31 11:00:00,22.86190281414645,759.0,59.12299850260524,1.0,bike,Clear,42.0,0.0
2021-03-31 11:00:00,96.71660834677068,165.0,30.0,1.0,car,Clear,50.0,0.0
2021-03-31 11:00:00,40.0,251.0,33.71819939843279,1.3,auto,Clear,87.0,0.0
2021-03-31 12:00:00,23.09389503764379,1216.0,63.7259260162228,1.0,bike,Clear,76.0,0.0
2021-03-31 12:00:00,95.89256752672944,203.0,32.80819310700138,1.0,car,Clear,55.0,0.0
2021-03-31 12:00:00,40.0,632.0,46.46635249002552,1.0,auto,Clear,53.0,0.0
2021-03-31 13:00:00,21.515141716416757,845.0,35.697789762468624,1.2521690650050763,bike,Rainy,20.0,0.0
2021-03-31 13:00:00,40.0,423.0,30.0,1.2,auto,Rainy,57.0,0.0
2021-03-31 13:00:00,94.87388255680968,253.0,30.0,1.0,car,Clear,28.0,0.0
2021-03-31 14:00:00,40.0,396.0,40.07012169750735,1.0,auto,Clear,78.0,0.0
2021-03-31 14:00:00,22.382419742111647,1137.0,66.74014392465433,1.0,bike,Clear,22.0,0.0
,94.68583324917468,,33.0801311779284,,,Stormy,,
2021-03-31 15:00:00,41.2697168493273,299.0,48.726950254030186,1.3,auto,Clear,91.0,0.0
2021-03-31 15:00:00,23.59474859950661,1211.0,82.97688418767441,1.0,bike,Clear,42.0,0.0
2021-03-31 15:00:00,94.33050747015174,123.0,32.59324122687405,1.2,,Rainy,74.0,0.0
2021-03-31 16:00:00,22.09700846603416,1278.0,63.3003125784764,1.0,bike,Cloudy,20.0,0.0
2021-03-31 16:00:00,93.98299295666902,204.0,33.04948322055934,1.2,car,Rainy,42.0,0.0
2021-03-31 16:00:00,43.168893476985104,408.0,36.22165311358851,1.6,auto,Rainy,62.0,1.0
2021-03-31 17:00:00,93.67161807346469,196.0,34.89923644295506,1.2742044305229592,car,Clear,74.0,0.0
2021-03-31 17:00:00,41.44347251521015,525.0,43.30586357510713,1.4742044305229591,,Rainy,69.0,0.0
,22.183901551400687,,57.5864589252885,,bike,Rainy,,
,92.94825117799414,,37.60778312142453,,car,Clear,,
2021-03-31 18:00:00,40.87436630395416,893.0,45.72993034561495,1.335163240593028,auto,Clear,49.0,0.0
,20.99562068380669,,65.64075574548639,,bike,Clear,,
2021-03-31 19:00:00,93.72311321448043,336.0,42.18813780902807,1.2387478245454484,,Clear,33.0,0.0
2021-03-31 19:00:00,21.612903150210062,1509.0,69.86254075041596,1.5387478245454485,bike,Clear,88.0,0.0
2021-03-31 19:00:00,40.0,483.0,35.44156957859451,1.4387478245454484,auto,Stormy,39.0,0.0
2021-03-31 20:00:00,21.995119942572128,856.0,62.07440991636472,1.0,bike,Clear,63.0,0.0
2021-03-31 20:00:00,94.32320995170552,208.0,36.24736084957311,1.0,car,Cloudy,32.0,0.0
,40.0,,32.275123169701246,,auto,Cloudy,,
2021-03-31 21:00:00,20.25029173399917,1229.0,64.68451786339965,1.0,,Clear,32.0,0.0
2021-03-31 21:00:00,93.76042295626128,233.0,36.970385139032125,1.0,car,Cloudy,31.0,0.0
,40.0,,49.094941564026136,,auto,Clear,,
2021-03-31 22:00:00,24.006001900765323,1498.0,75.28014209658426,1.3,bike,Clear,91.0,0.0
2021-03-31 22:00:00,95.13359509245092,64.0,30.0,1.5,car,Rainy,94.0,0.0
2021-03-31 22:00:00,40.14517584646266,1009.0,66.11732565863421,1.0,,Clear,23.0,0.0
,95.67490229873738,,39.81085260618621,,car,Rainy,,
2021-03-31 23:00:00,43.15829735709228,627.0,53.51075905551702,1.4,auto,Clear,46.0,1.0
2021-03-31 23:00:00,23.87313188386081,1197.0,66.47140441728962,1.0,bike,Cloudy,44.0,0.0
,40.0,,30.0,,auto,Clear,,
,22.66105463804103,,34.31960073537959,,,Cloudy,,
2021-04-01 00:00:00,97.04508642889223,18.0,30.0,1.3,car,Clear,97.0,0.0
2021-04-01 01:00:00,40.536879373855726,275.0,34.455720357830934,1.0,,Clear,53.0,0.0
2021-04-01 01:00:00,24.21942346112086,524.0,44.42745121599321,1.0,bike,Cloudy,48.0,0.0
2021-04-01 01:00:00,97.08942829350416,22.0,30.0,1.3,car,Cloudy,95.0,0.0
2021-04-01 02:00:00,41.299332799400624,201.0,33.29688823929752,1.0,,Clear,67.0,0.0
,97.56774915319302,,30.0,,car,Cloudy,,
2021-04-01 02:00:00,24.83612626246032,476.0,51.43780119468794,1.0,bike,Clear,20.0,0.0
,98.31854087034384,,30.0,,car,Clear,,
,43.76610634355557,,30.0,,auto,Rainy,,
2021-04-01 03:00:00,25.727771239162564,261.0,35.45360512237552,1.9,,Rainy,85.0,1.0
2021-04-01 04:00:00,99.36578234014114,94.0,37.175316889816976,1.0,car,Cloudy,28.0,0.0
,46.91647834391672,,44.57357923702203,,auto,Clear,,
2021-04-01 04:00:00,26.40470455461436,403.0,56.88040421126175,1.0,,Clear,53.0,0.0
2021-04-01 05:00:00,43.91931303984107,361.0,37.68588790978131,1.0,auto,Clear,61.0,0.0
,24.56924196431112,,30.0,,bike,Stormy,,
2021-04-01 05:00:00,100.24354655853524,151.0,30.0,1.2,,Rainy,42.0,0.0
,24.8532645185442,,52.15714158152824,,bike,Cloudy,,
2021-04-01 06:00:00,100.26646493686329,220.0,32.08883146412881,1.0,car,Clear,39.0,0.0
2021-04-01 06:00:00,41.40182141101632,454.0,36.94669452018239,1.0,auto,Clear,72.0,0.0
2021-04-01 07:00:00,24.52467911726446,1342.0,62.500522583573314,2.186215308177617,,Clear,93.0,1.0
2021-04-01 07:00:00,99.78815030409376,205.0,30.0,1.4862153081776168,car,Clear,67.0,0.0
,40.0,,45.41343442303364,,auto,Cloudy,,
,99.13410164741464,,38.66163090292416,,car,Clear,,
2021-04-01 08:00:00,40.0,641.0,54.16331105149266,1.381852390335264,auto,Cloudy,44.0,0.0
2021-04-01 08:00:00,25.283620995049088,1051.0,71.63386750448511,1.381852390335264,bike,Cloudy,41.0,0.0
2021-04-01 09:00:00,40.0,522.0,52.765484335482085,1.5685928416510388,auto,Clear,80.0,0.0
2021-04-01 09:00:00,25.695649546590456,1285.0,83.14536685783439,1.668592841651039,bike,Clear,72.0,1.0
2021-04-01 09:00:00,100.31059690282817,219.0,41.79271497032699,1.4685928416510388,car,Rainy,46.0,0.0
,41.74973549418368,,57.01664965536708,,auto,Clear,,
2021-04-01 10:00:00,25.899771403963488,1119.0,69.80930367498875,1.0,bike,Cloudy,50.0,0.0
2021-04-01 10:00:00,98.54442772506148,106.0,30.0,1.5,car,Rainy,80.0,0.0
,41.89136945585916,,53.79036470532589,,,Clear,,
,24.790409985622343,,63.35504813367092,,bike,Clear,,
2021-04-01 11:00:00,98.29686528427,125.0,30.0,1.0,car,Clear,73.0,0.0
2021-04-01 12:00:00,24.289471295298444,1052.0,65.33189122256762,1.0,bike,Clear,22.0,0.0
2021-04-01 12:00:00,96.28325550880685,247.0,39.67739666735008,1.0,car,Cloudy,21.0,0.0
2021-04-01 12:00:00,40.0,369.0,36.90963079389002,1.0,auto,Cloudy,79.0,0.0
2021-04-01 13:00:00,96.69896614741135,146.0,31.42572375271732,1.0,car,Clear,65.0,0.0
2021-04-01 13:00:00,41.12878819950837,531.0,52.16690777426932,1.0,,Clear,38.0,0.0
,24.37934641154533,,45.47087731471749,,bike,Rainy,,
2021-04-01 14:00:00,94.81548051148344,223.0,33.15226250302502,1.0,,Clear,34.0,0.0
2021-04-01 14:00:00,40.0,572.0,44.211176762047,1.0,auto,Clear,36.0,0.0
2021-04-01 14:00:00,23.31833043756757,933.0,57.76471101172669,1.4,,Clear,63.0,1.0
2021-04-01 15:00:00,94.75826934742614,200.0,53.880494284880285,1.4,,Clear,40.0,1.0
,25.44923763470401,,58.100331509072994,,bike,Rainy,,
2021-04-01 15:00:00,43.71160816855384,303.0,55.00886330752446,1.3,auto,Clear,80.0,0.0
2021-04-01 16:00:00,22.34779281007193,1013.0,52.1978412574972,1.479174588964391,bike,Clear,32.0,1.0
2021-04-01 16:00:00,95.42778422534154,120.0,30.0,1.0,car,Clear,76.0,0.0
2021-04-01 16:00:00,42.70094263070535,362.0,30.0,1.2,auto,Rainy,53.0,0.0
2021-04-01 17:00:00,23.742784255323137,1797.0,77.01926944726954,1.401510205321757,bike,Cloudy,29.0,0.0
,92.98963386405784,,50.27124465297295,,,Clear,,
2021-04-01 17:00:00,40.0,760.0,53.43615860165905,1.401510205321757,auto,Clear,70.0,0.0
2021-04-01 18:00:00,94.20975303405493,128.0,41.53142640705117,1.6854384721373687,car,Cloudy,82.0,0.0
,44.37263515317459,,53.572014004552464,,,Stormy,,
2021-04-01 18:00:00,25.26947707207811,944.0,91.55134303481132,1.6854384721373687,bike,Cloudy,81.0,0.0
2021-04-01 19:00:00,42.73446043381837,153.0,43.53728527337086,1.607448815409852,auto,Clear,99.0,0.0
2021-04-01 19:00:00,23.798685275787022,1566.0,81.97955818135198,1.307448815409852,,Clear,25.0,0.0
,93.57457941492802,,38.91364947989543,,,Rainy,,
2021-04-01 20:00:00,42.88062847219683,288.0,37.64854705319031,1.3,auto,Clear,88.0,0.0
2021-04-01 20:00:00,23.876191386437636,877.0,62.10684400078637,1.3,bike,Clear,88.0,0.0
2021-04-01 20:00:00,94.97313811162668,173.0,31.07234783389034,1.0,car,Clear,59.0,0.0
2021-04-01 21:00:00,42.17895185850826,616.0,43.33481915281592,1.0,auto,Clear,58.0,0.0
2021-04-01 21:00:00,95.8113664632279,252.0,35.00486151200938,1.0,car,Clear,41.0,0.0
,24.09482870827827,,61.84218311363493,,bike,Clear,,
2021-04-01 22:00:00,96.01808592885966,298.0,41.545023703208045,1.0,car,Clear,23.0,0.0
,41.06382510349794,,35.38321857488455,,auto,Cloudy,,
,24.642634259161596,,64.24071035779811,,,Clear,,
,97.198399954913,,50.3455029499446,,car,Clear,,
2021-04-01 23:00:00,44.13677859822211,225.0,37.27712188796453,1.5,auto,Rainy,92.0,0.0
,26.34370738585487,,75.43936475683554,,bike,Clear,,
,97.57543934363856,,30.0,,car,Clear,,
2021-04-02 00:00:00,40.0,215.0,30.0,1.2,,Rainy,33.0,0.0
2021-04-02 00:00:00,23.974374383113226,425.0,30.0,1.0,,Cloudy,62.0,0.0
2021-04-02 01:00:00,40.0,240.0,43.08370733771368,1.0,auto,Cloudy,35.0,0.0
2021-04-02 01:00:00,27.45134615139452,243.0,38.14137660866211,1.2,bike,Rainy,61.0,0.0
2021-04-02 01:00:00,97.79882263041893,14.0,30.0,1.5,car,Rainy,96.0,0.0
2021-04-02 02:00:00,27.733457122649217,193.0,30.0,1.2,bike,Rainy,59.0,0.0
2021-04-02 02:00:00,99.8192735495726,60.0,30.0,1.0,,Clear,60.0,0.0
2021-04-02 02:00:00,40.0,194.0,30.0,1.0,,Cloudy,43.0,0.0
2021-04-02 03:00:00,26.890795229972348,534.0,42.32205278373684,1.4,bike,Cloudy,24.0,1.0
2021-04-02 03:00:00,100.82478589674491,95.0,30.0,1.0,car,Clear,48.0,0.0
2021-04-02 03:00:00,40.0,195.0,30.0,1.2,auto,Rainy,69.0,0.0
2021-04-02 04:00:00,27.100242084144604,273.0,38.67651866301483,1.7000000000000002,,Cloudy,86.0,1.0
2021-04-02 04:00:00,40.0,105.0,30.0,1.3,auto,Clear,91.0,0.0
2021-04-02 04:00:00,101.79415630033678,79.0,30.0,1.0,car,Clear,40.0,0.0
2021-04-02 05:00:00,40.342608488215326,519.0,43.22090944969592,1.2,auto,Rainy,45.0,0.0
,28.177770708353236,,64.22951487533938,,bike,Cloudy,,
2021-04-02 05:00:00,100.98315919918466,213.0,39.73684916937773,1.6,car,Rainy,32.0,1.0
2021-04-02 06:00:00,40.0,586.0,30.144044438300103,1.2,auto,Rainy,36.0,0.0
2021-04-02 06:00:00,26.58511001932333,1264.0,52.182118760803,1.0537212476144389,bike,Clear,34.0,0.0
2021-04-02 06:00:00,101.99009040575288,222.0,30.0,1.0,car,Clear,46.0,0.0
,26.484910410841085,,59.12548041552701,,bike,Rainy,,
2021-04-02 07:00:00,102.17114030295733,92.0,30.93774598068812,1.5340672776598887,car,Clear,88.0,0.0
2021-04-02 07:00:00,40.0,675.0,63.58777903424632,1.2340672776598889,,Clear,45.0,0.0
2021-04-02 08:00:00,102.65694654590526,314.0,70.13070727889593,1.40147195867784,car,Clear,28.0,0.0
2021-04-02 08:00:00,43.50721577627526,635.0,68.42489301969165,1.40147195867784,,Cloudy,63.0,0.0
2021-04-02 08:00:00,29.48905932826754,1281.0,97.63581067626512,1.40147195867784,,Cloudy,20.0,0.0
2021-04-02 09:00:00,102.02960726074768,167.0,30.0,1.356092310271138,car,Clear,74.0,0.0
,41.75435629630121,,41.84271778255447,,auto,Clear,,
2021-04-02 09:00:00,26.63200945155084,1265.0,62.0952751654056,1.656092310271138,bike,Clear,82.0,0.0
2021-04-02 10:00:00,40.67967561453971,546.0,43.080354926568354,1.4,,Clear,76.0,1.0
2021-04-02 10:00:00,27.67160943512032,1079.0,65.2106349402263,1.3,bike,Clear,93.0,0.0
,101.38857512234314,,30.0,,car,Stormy,,
,26.719259455259305,,61.16187198426272,,bike,Clear,,
2021-04-02 11:00:00,99.9073821165172,134.0,30.0,1.0,,Clear,71.0,0.0
2021-04-02 11:00:00,40.0,656.0,48.68272253849493,1.0,auto,Clear,22.0,0.0
,27.29785401880607,,70.76870507501964,,bike,Clear,,
,98.84007053130472,,30.0,,car,Cloudy,,
2021-04-02 12:00:00,40.0,250.0,41.125678119635424,1.3,auto,Clear,90.0,0.0
2021-04-02 13:00:00,98.77326057130476,149.0,30.315652575591145,1.0,car,Clear,66.0,0.0
2021-04-02 13:00:00,42.3710671733169,291.0,39.00407759765407,1.3,auto,Clear,88.0,0.0
2021-04-02 13:00:00,26.682476472399586,596.0,45.05731341278719,1.2,bike,Rainy,56.0,0.0
2021-04-02 14:00:00,40.761856319941714,502.0,36.18068039013282,1.2,auto,Rainy,39.0,0.0
,25.877128884231283,,58.94341635315925,,bike,Clear,,
2021-04-02 14:00:00,96.14089642128911,205.0,30.248080851232487,1.0,car,Clear,51.0,0.0
2021-04-02 15:00:00,40.31343998788625,546.0,49.567344256415005,1.0,auto,Clear,59.0,0.0
2021-04-02 15:00:00,26.55344620444904,1062.0,72.63236116324941,1.0,bike,Clear,30.0,0.0
2021-04-02 15:00:00,95.43194703590964,82.0,30.0,1.5,car,Rainy,86.0,0.0
2021-04-02 16:00:00,43.5127933945169,606.0,70.55130691247216,1.0,,Clear,24.0,0.0
2021-04-02 16:00:00,94.74108164673642,48.0,30.0,1.3,car,Cloudy,95.0,0.0
2021-04-02 16:00:00,27.45512356916194,341.0,36.56974030881022,1.2,,Stormy,56.0,0.0
2021-04-02 17:00:00,93.75838649894725,275.0,48.36027147039028,1.831695517520692,car,Clear,27.0,1.0
2021-04-02 17:00:00,45.90093335945843,309.0,44.76721901943273,1.7316955175206918,auto,Cloudy,81.0,0.0
2021-04-02 17:00:00,25.804448660401476,826.0,77.05173269281389,1.4316955175206918,bike,Clear,57.0,0.0
2021-04-02 18:00:00,94.95540105503366,241.0,43.51591842386337,1.356049050333598,car,Clear,61.0,0.0
2021-04-02 18:00:00,44.73801876547903,772.0,66.44496653196123,1.356049050333598,auto,Clear,44.0,0.0
2021-04-02 18:00:00,26.571523539352448,1435.0,87.72732925457194,1.356049050333598,bike,Clear,53.0,0.0
2021-04-02 19:00:00,41.903773881289766,1101.0,50.15488336092488,1.855654450095562,auto,Clear,28.0,1.0
,25.08304690717524,,65.67301480081863,,bike,Clear,,
2021-04-02 19:00:00,94.8593555102966,372.0,34.87288801234809,1.4556544500955622,car,Clear,36.0,0.0
2021-04-02 20:00:00,25.604356568144546,868.0,50.42991229727981,1.3,,Cloudy,93.0,0.0
2021-04-02 20:00:00,95.14503704455468,42.0,30.0,1.5,,Stormy,94.0,0.0
,40.0,,43.77813224921969,,auto,Clear,,
2021-04-02 21:00:00,27.07008280676581,696.0,47.05224785055716,1.2,bike,Rainy,74.0,0.0
,96.1848840107576,,33.97269817308138,,car,Cloudy,,
2021-04-02 21:00:00,40.5162629375785,729.0,56.95717524534732,1.0,,Clear,30.0,0.0
2021-04-02 22:00:00,96.41474627094198,209.0,44.61071827632743,1.4,car,Clear,52.0,1.0
,44.39888104548826,,63.76466856312642,,auto,Clear,,
2021-04-02 22:00:00,28.2642828762822,1113.0,82.88981359879638,1.0,bike,Clear,23.0,0.0
2021-04-02 23:00:00,44.32054821032985,516.0,45.76041611125676,1.2,auto,Rainy,25.0,0.0
2021-04-02 23:00:00,27.797995665703876,676.0,46.867026013122704,1.6,bike,Rainy,63.0,1.0
2021-04-02 23:00:00,99.08175788626193,193.0,35.88260943686392,1.0,car,Clear,55.0,0.0
2021-04-03 00:00:00,41.3372823381554,311.0,32.674893779826164,1.0,auto,Clear,22.0,0.0
2021-04-03 00:00:00,27.72292359222835,482.0,41.11666878191923,1.0,bike,Clear,24.0,0.0
2021-04-03 00:00:00,98.66350545512245,71.0,30.0,1.0,car,Clear,64.0,0.0
2021-04-03 01:00:00,41.448051921917504,110.0,30.0,1.3,auto,Clear,93.0,0.0
2021-04-03 01:00:00,28.429088384962416,184.0,30.0,1.5,bike,Rainy,99.0,0.0
2021-04-03 01:00:00,101.85299156678472,96.0,30.0,1.0,car,Cloudy,28.0,0.0
,27.87219091587162,,30.825289015868155,,bike,Cloudy,,
